familyid,hhsize,age,lifesatis,dwellingunit,ownhome,employstatus,salary,owncar,numbercars,ownbusiness,healthins,collegeeduc,highlifesatis,logage,employed,retired
6055,3,44,3,3,0,5,300,0,0,1,1,0,0,3.7841897,0,0
5727,3,26,1,1,0,1,0,1,1,0,0,0,1,3.2580965,1,0
1870,2,55,2,4,1,6,0,0,0,0,1,0,1,4.0073333,0,0
1147,1,53,1,1,0,1,0,1,1,0,1,0,1,3.9702919,1,0
1163,3,34,2,1,1,1,33000,1,2,0,1,1,1,3.5263605,1,0
2485,4,26,2,3,0,1,0,1,2,0,1,0,1,3.2580965,1,0
1743,2,25,1,6,0,1,0,1,1,0,1,0,1,3.2188759,1,0
5995,1,62,3,3,0,5,0,0,0,0,1,0,0,4.1271343,0,0
9157,1,45,3,3,0,1,0,1,1,1,1,0,0,3.8066626,1,0
7073,3,45,3,3,0,1,0,1,1,0,1,0,0,3.8066626,1,0
6199,5,32,2,6,0,1,0,1,1,0,1,0,1,3.4657359,1,0
2113,4,56,1,4,1,1,0,1,4,0,1,1,1,4.0253515,1,0
1271,1,61,4,1,0,6,0,0,0,0,1,0,0,4.1108737,0,0
1911,3,46,2,4,1,1,0,1,2,0,1,0,1,3.8286414,1,0
2162,2,32,4,3,0,1,0,1,1,0,1,0,0,3.4657359,1,0
2265,1,29,4,3,0,3,0,0,0,0,0,0,0,3.3672957,0,0
1989,2,41,2,2,0,5,0,0,0,0,0,0,1,3.713572,0,0
1806,5,38,1,1,0,1,0,1,2,1,1,1,1,3.6375861,1,0
1762,5,36,4,2,0,3,0,1,2,0,1,0,0,3.583519,0,0
1698,3,35,3,3,0,1,0,1,2,0,1,0,0,3.5553482,1,0
5699,3,73,1,1,1,4,0,0,0,0,1,0,1,4.2904596,0,1
4187,1,62,2,2,1,5,0,0,0,0,1,0,1,4.1271343,0,0
4737,5,41,3,3,0,3,0,0,0,0,0,0,0,3.713572,0,0
4421,4,35,1,1,0,1,0,1,1,0,1,0,1,3.5553482,1,0
6183,1,27,3,3,0,1,32000,1,1,0,1,0,0,3.2958369,1,0
5701,1,26,3,3,0,1,0,1,1,0,1,0,0,3.2580965,1,0
6775,1,49,2,1,0,6,0,1,2,0,1,0,1,3.8918202,0,0
6954,5,32,2,1,0,1,0,1,2,0,1,0,1,3.4657359,1,0
4121,5,39,3,1,1,1,0,0,0,0,1,0,0,3.6635616,1,0
1438,1,77,2,1,0,4,0,1,1,0,1,0,1,4.3438053,0,1
1635,2,52,2,1,0,1,78000,1,1,0,1,0,1,3.9512436,1,0
6605,3,47,2,1,1,1,78000,1,3,0,0,0,1,3.8501475,1,0
6255,4,40,2,1,0,1,45000,1,2,0,1,0,1,3.6888795,1,0
6814,1,36,2,1,0,3,0,0,0,0,1,0,1,3.583519,0,0
4024,1,33,2,1,0,1,0,1,1,0,1,0,1,3.4965076,1,0
6663,2,32,3,3,0,1,0,1,1,0,1,0,0,3.4657359,1,0
9409,1,23,1,3,0,7,0,0,0,0,0,0,1,3.1354942,0,0
9252,4,64,1,1,1,1,0,1,2,0,1,1,1,4.1588831,1,0
1925,1,27,3,3,0,1,0,1,1,0,1,0,0,3.2958369,1,0
2324,1,26,4,1,0,1,0,1,1,0,1,0,0,3.2580965,1,0
3380,1,30,1,1,0,1,0,1,1,0,0,0,1,3.4011974,1,0
2935,2,55,1,1,1,5,0,1,1,0,1,1,1,4.0073333,0,0
369,1,62,2,3,0,4,0,1,1,0,1,0,1,4.1271343,0,1
226,3,65,1,1,1,1,0,1,2,0,0,1,1,4.1743875,1,0
1636,1,57,1,3,0,1,0,0,0,0,1,0,1,4.0430512,1,0
1860,4,41,3,2,1,1,0,1,1,0,1,0,0,3.713572,1,0
1352,1,34,3,3,0,1,0,1,1,0,1,0,0,3.5263605,1,0
1771,4,29,1,3,0,1,0,1,1,0,1,0,1,3.3672957,1,0
1375,1,29,1,3,0,1,0,1,1,0,1,0,1,3.3672957,1,0
2250,5,27,1,1,1,1,0,1,2,0,1,0,1,3.2958369,1,0
1019,3,40,3,3,0,3,0,0,0,0,1,0,0,3.6888795,0,0
6073,1,27,3,3,0,1,400,1,1,0,1,0,0,3.2958369,1,0
6274,3,25,1,1,0,1,0,1,1,0,1,0,1,3.2188759,1,0
8312,1,25,2,2,0,1,0,1,2,0,1,0,1,3.2188759,1,0
6403,4,28,3,3,0,3,0,1,1,0,1,0,0,3.3322046,0,0
7274,4,39,1,1,0,1,0,1,3,0,1,0,1,3.6635616,1,0
6924,2,60,2,1,0,1,0,1,1,0,1,0,1,4.0943446,1,0
189,3,83,1,1,1,4,0,1,1,0,1,0,1,4.4188404,0,1
224,1,63,1,1,0,5,0,1,1,0,1,0,1,4.1431346,0,0
943,1,37,4,1,0,1,0,1,1,0,1,0,0,3.6109178,1,0
872,5,35,3,1,0,1,0,1,2,0,1,0,0,3.5553482,1,0
208,3,62,2,1,1,1,0,1,2,0,1,0,1,4.1271343,1,0
4093,2,79,2,1,0,5,0,1,1,0,1,0,1,4.3694477,0,0
4014,1,54,1,3,0,3,0,0,0,0,0,0,1,3.9889841,0,0
1224,1,52,2,3,0,5,0,1,1,0,1,0,1,3.9512436,0,0
1368,1,44,3,3,0,1,28350,1,2,0,1,0,0,3.7841897,1,0
1974,3,35,3,1,0,1,0,1,1,0,1,0,0,3.5553482,1,0
2074,2,30,1,3,0,1,0,1,1,0,1,0,1,3.4011974,1,0
1503,1,28,3,3,0,1,0,0,0,0,1,0,0,3.3322046,1,0
1501,2,57,3,1,0,1,0,1,2,0,1,1,0,4.0430512,1,0
8762,2,63,3,1,1,4,0,1,4,0,1,0,0,4.1431346,0,1
5199,1,54,1,4,0,1,0,1,1,0,1,0,1,3.9889841,1,0
6285,1,52,3,1,1,1,0,1,2,0,1,0,0,3.9512436,1,0
7978,1,40,3,2,1,1,46234,1,1,0,1,0,0,3.6888795,1,0
5050,2,35,1,1,0,1,0,1,1,0,1,0,1,3.5553482,1,0
5478,4,34,3,1,1,5,0,1,3,0,1,1,0,3.5263605,0,0
5826,5,33,3,1,0,1,0,1,2,0,1,0,0,3.4965076,1,0
5585,2,64,2,1,1,4,0,1,3,0,1,1,1,4.1588831,0,1
6203,4,39,2,1,0,1,48000,1,2,0,1,0,1,3.6635616,1,0
8843,3,28,3,3,0,1,42000,1,1,0,1,0,0,3.3322046,1,0
8231,2,65,2,1,1,1,9999999,1,3,0,1,1,1,4.1743875,1,0
6072,2,61,3,1,0,1,0,1,2,1,1,0,0,4.1108737,1,0
5842,4,53,1,1,0,1,0,1,2,0,1,0,1,3.9702919,1,0
5814,2,45,2,1,1,1,0,1,2,0,1,0,1,3.8066626,1,0
8431,4,29,2,3,0,1,0,1,1,0,1,0,1,3.3672957,1,0
8429,4,28,3,3,0,1,500,0,0,0,1,0,0,3.3322046,1,0
6842,1,24,3,1,0,1,0,1,1,0,1,0,0,3.1780539,1,0
9486,4,47,0,1,1,1,0,1,4,0,1,0,0,3.8501475,1,0
6823,4,31,2,3,0,3,0,1,1,0,1,0,1,3.4339871,0,0
6550,1,27,1,3,0,1,0,0,0,0,0,0,1,3.2958369,1,0
6732,1,25,2,3,0,1,30000,1,1,0,1,0,1,3.2188759,1,0
5850,2,31,2,1,1,1,0,1,3,0,1,1,1,3.4339871,1,0
5750,3,34,1,1,1,1,0,1,2,0,1,0,1,3.5263605,1,0
3624,3,38,3,1,1,6,0,0,0,0,1,0,0,3.6375861,0,0
3663,1,51,1,1,1,1,57000,1,2,0,1,0,1,3.9318256,1,0
3002,1,24,2,3,0,1,0,1,1,0,1,0,1,3.1780539,1,0
2656,4,47,3,1,0,5,0,1,2,0,1,0,0,3.8501475,0,0
7130,1,55,3,1,1,4,0,1,1,0,1,0,0,4.0073333,0,1
5175,1,56,3,3,0,1,0,1,1,0,1,0,0,4.0253515,1,0
8914,1,53,3,7,0,6,0,0,0,0,0,0,0,3.9702919,0,0
7949,2,34,2,3,0,1,0,1,1,0,1,0,1,3.5263605,1,0
9152,1,29,3,3,0,3,0,1,2,0,0,0,0,3.3672957,0,0
6806,4,27,3,1,1,7,0,1,4,0,1,0,0,3.2958369,0,0
6745,1,63,3,3,0,1,0,1,1,0,1,0,0,4.1431346,1,0
6458,1,57,4,6,0,1,0,1,2,0,1,0,0,4.0430512,1,0
5158,6,48,3,1,0,1,0,1,1,0,1,0,0,3.871201,1,0
5222,1,28,3,1,0,1,0,0,0,0,0,0,0,3.3322046,1,0
8319,1,23,5,3,0,1,0,0,0,0,0,0,0,3.1354942,1,0
4835,1,21,2,3,0,1,0,1,2,0,1,0,1,3.0445225,1,0
6146,3,29,2,3,0,1,0,0,0,0,1,0,1,3.3672957,1,0
4870,1,27,1,3,0,1,0,0,0,0,1,0,1,3.2958369,1,0
6048,1,26,1,3,0,1,0,0,0,0,0,0,1,3.2580965,1,0
7431,5,26,2,1,0,1,0,0,0,0,1,0,1,3.2580965,1,0
2876,1,88,0,7,0,4,0,0,0,0,1,0,0,4.4773369,0,1
2690,1,69,3,3,0,4,0,1,1,0,1,0,0,4.2341065,0,1
2871,2,66,3,4,1,4,0,1,1,0,1,0,0,4.1896548,0,1
3678,2,46,3,1,0,1,629.2,1,1,0,1,0,0,3.8286414,1,0
3049,2,42,1,3,0,1,90000,1,2,0,1,1,1,3.7376697,1,0
2658,1,41,2,1,0,1,0,0,0,0,1,0,1,3.713572,1,0
3000,1,41,3,3,0,1,0,0,0,0,1,0,0,3.713572,1,0
2750,1,47,1,6,1,1,0,1,1,1,1,0,1,3.8501475,1,0
2766,4,33,3,1,0,1,0,1,1,0,1,0,0,3.4965076,1,0
3151,3,35,1,4,1,3,0,1,1,0,0,0,1,3.5553482,0,0
3088,3,27,3,1,0,3,0,0,0,0,1,0,0,3.2958369,0,0
2711,3,39,1,1,0,3,0,0,0,0,1,0,1,3.6635616,0,0
3139,1,61,1,1,1,4,0,1,2,0,0,0,1,4.1108737,0,1
2790,2,55,2,3,0,6,0,0,0,0,1,0,1,4.0073333,0,0
2813,1,27,2,3,0,7,0,0,0,0,1,0,1,3.2958369,0,0
3635,1,34,3,1,0,1,0,1,2,0,0,0,0,3.5263605,1,0
3321,4,40,2,1,1,1,32000,1,2,0,1,1,1,3.6888795,1,0
715,6,31,2,1,0,1,0,1,1,0,1,0,1,3.4339871,1,0
4382,2,49,2,1,0,1,2691,1,2,0,1,0,1,3.8918202,1,0
8388,3,45,2,1,1,1,0,1,1,1,1,0,1,3.8066626,1,0
8701,1,30,2,3,0,1,16000,1,1,0,1,0,1,3.4011974,1,0
5975,1,29,3,3,0,3,0,1,1,0,0,0,0,3.3672957,0,0
7401,3,27,1,2,0,1,0,1,1,0,1,0,1,3.2958369,1,0
5103,7,54,3,1,0,1,200000,1,3,0,1,0,0,3.9889841,1,0
15,1,91,1,3,0,4,0,0,0,0,1,0,1,4.5108595,0,1
164,2,51,2,1,1,4,0,1,3,0,1,0,1,3.9318256,0,1
459,1,26,3,3,0,1,32000,1,1,0,1,0,0,3.2580965,1,0
957,1,63,2,3,0,4,0,0,0,0,1,0,1,4.1431346,0,1
277,6,42,1,3,0,3,0,1,1,0,1,0,1,3.7376697,0,0
7961,2,38,3,1,1,1,68000,1,1,0,1,0,0,3.6375861,1,0
7767,2,32,2,3,0,1,0,1,1,0,1,0,1,3.4657359,1,0
4703,1,28,3,1,0,3,0,0,0,0,1,0,0,3.3322046,0,0
6451,3,60,2,1,1,4,0,1,2,1,1,0,1,4.0943446,0,1
4098,1,23,2,3,0,1,2100,0,0,0,1,0,1,3.1354942,1,0
2747,1,60,1,1,0,5,0,1,3,0,1,0,1,4.0943446,0,0
3524,2,74,1,1,1,3,0,1,3,0,1,0,1,4.3040652,0,0
1373,5,77,2,1,1,4,0,1,2,0,0,0,1,4.3438053,0,1
2368,2,48,3,3,0,1,0,1,1,0,1,0,0,3.871201,1,0
2434,2,57,3,1,1,1,0,1,2,0,0,0,0,4.0430512,1,0
3163,3,91,0,1,1,4,0,1,1,0,1,0,0,4.5108595,0,1
3477,3,33,3,1,0,1,0,1,1,0,1,0,0,3.4965076,1,0
3499,4,47,1,1,1,1,70000,1,3,0,1,0,1,3.8501475,1,0
8475,4,57,2,1,1,1,0,1,2,0,1,0,1,4.0430512,1,0
3655,1,67,3,1,0,4,0,1,2,0,1,0,0,4.2046928,0,1
3643,2,22,1,1,1,2,0,0,0,0,1,0,1,3.0910425,0,0
4908,2,47,2,1,0,1,0,1,1,0,1,0,1,3.8501475,1,0
8699,4,30,3,3,0,1,0,1,1,0,1,0,0,3.4011974,1,0
2575,1,24,1,3,0,1,0,1,1,0,1,0,1,3.1780539,1,0
2736,3,57,3,3,0,1,0,1,1,0,1,0,0,4.0430512,1,0
3755,4,28,1,3,0,1,0,1,2,0,1,0,1,3.3322046,1,0
9496,1,85,0,4,1,4,0,0,0,0,1,0,0,4.4426513,0,1
5044,1,59,2,4,1,1,700,1,1,0,1,0,1,4.0775375,1,0
6289,1,34,1,4,0,1,0,0,0,0,0,0,1,3.5263605,1,0
5045,2,51,1,1,1,1,0,1,1,0,1,0,1,3.9318256,1,0
4752,2,48,1,1,0,1,0,1,1,0,1,0,1,3.871201,1,0
4652,2,27,3,1,0,1,0,1,2,0,1,0,0,3.2958369,1,0
5224,2,25,3,3,0,1,0,1,1,0,1,0,0,3.2188759,1,0
5100,2,56,2,4,1,1,9999999,1,3,1,1,0,1,4.0253515,1,0
6972,1,93,0,7,0,4,0,0,0,0,1,0,0,4.5325994,0,1
5802,1,68,5,7,0,4,0,1,2,0,1,0,0,4.2195077,0,1
6400,1,67,3,1,1,4,0,1,1,0,1,0,0,4.2046928,0,1
8909,2,46,4,1,0,1,0,1,1,0,1,0,0,3.8286414,1,0
6529,4,46,1,3,0,1,0,1,1,0,1,0,1,3.8286414,1,0
8585,4,38,1,3,0,1,0,1,1,0,1,0,1,3.6375861,1,0
6894,1,34,4,1,0,3,0,0,0,1,1,0,0,3.5263605,0,0
7611,3,26,3,4,0,1,0,1,1,1,1,0,0,3.2580965,1,0
8745,1,22,1,4,0,1,0,1,1,0,1,0,1,3.0910425,1,0
7807,2,20,1,1,1,1,0,1,2,0,1,0,1,2.9957323,1,0
6491,1,48,1,1,1,1,0,1,1,0,0,0,1,3.871201,1,0
8120,7,44,1,1,1,1,0,1,5,0,1,0,1,3.7841897,1,0
9080,9,67,3,4,1,4,0,1,3,0,1,0,0,4.2046928,0,1
8798,4,33,1,1,0,1,0,1,2,0,1,0,1,3.4965076,1,0
7709,2,48,3,1,1,1,315,1,1,0,1,0,0,3.871201,1,0
6355,1,40,1,3,0,1,0,1,1,0,1,0,1,3.6888795,1,0
8972,5,39,2,1,0,1,0,1,2,0,1,0,1,3.6635616,1,0
9446,1,32,1,1,0,1,0,0,0,0,1,0,1,3.4657359,1,0
6511,4,30,1,1,1,1,0,1,1,0,1,0,1,3.4011974,1,0
6948,2,27,3,3,0,1,0,0,0,0,1,0,0,3.2958369,1,0
8694,2,25,3,3,0,1,9999998,0,0,0,1,0,0,3.2188759,1,0
8444,3,46,3,4,1,3,0,0,0,0,1,0,0,3.8286414,0,0
9022,4,37,1,1,1,1,0,1,2,0,1,1,1,3.6109178,1,0
5670,3,48,1,4,1,1,0,1,2,0,1,1,1,3.871201,1,0
7011,3,73,1,1,1,4,0,1,4,0,1,1,1,4.2904596,0,1
6582,4,30,3,1,0,1,0,1,1,0,1,0,0,3.4011974,1,0
6376,2,72,1,1,1,4,0,1,2,0,1,0,1,4.2766662,0,1
5778,2,67,2,1,1,4,0,1,1,0,0,0,1,4.2046928,0,1
5934,6,51,1,1,0,1,0,1,2,0,1,0,1,3.9318256,1,0
7153,2,23,2,3,0,1,3400,1,2,0,1,1,1,3.1354942,1,0
2085,3,50,2,4,0,1,0,1,3,0,1,0,1,3.9120231,1,0
7215,3,39,3,4,1,1,0,1,3,0,1,0,0,3.6635616,1,0
8197,1,48,3,4,1,1,0,1,1,0,1,0,0,3.871201,1,0
6711,2,47,3,4,0,1,0,1,1,0,1,0,0,3.8501475,1,0
7111,1,27,3,4,0,6,0,0,0,0,0,0,0,3.2958369,0,0
6103,3,84,3,4,1,4,0,1,3,0,1,0,0,4.4308167,0,1
5953,4,41,1,4,1,1,0,1,3,0,1,0,1,3.713572,1,0
9163,3,40,2,3,0,1,0,1,5,0,1,0,1,3.6888795,1,0
8563,5,29,3,1,0,1,0,1,2,0,1,1,0,3.3672957,1,0
1956,1,56,2,3,0,6,0,1,1,0,1,0,1,4.0253515,0,0
2018,1,55,1,3,0,5,0,1,1,0,1,0,1,4.0073333,0,0
1952,4,57,2,4,1,5,0,1,2,0,1,0,1,4.0430512,0,0
2109,2,26,2,2,0,1,0,0,0,0,1,0,1,3.2580965,1,0
1884,2,61,8,1,1,5,0,1,1,0,1,0,0,4.1108737,0,0
1787,5,36,3,4,1,1,0,1,1,0,1,0,0,3.583519,1,0
8332,2,50,2,1,0,1,0,1,3,1,1,0,1,3.9120231,1,0
3857,1,47,4,1,0,5,0,1,1,0,1,0,0,3.8501475,0,0
5381,1,25,1,1,1,1,0,1,1,0,1,0,1,3.2188759,1,0
6546,3,23,3,3,0,1,0,1,1,0,1,0,0,3.1354942,1,0
8755,2,29,2,1,0,3,0,1,2,0,1,1,1,3.3672957,0,0
1021,2,65,1,4,1,4,0,1,2,0,1,1,1,4.1743875,0,1
2411,3,44,1,1,1,1,0,1,2,0,1,0,1,3.7841897,1,0
1304,2,30,2,1,1,1,0,1,1,0,1,0,1,3.4011974,1,0
1141,2,47,2,1,1,5,0,1,2,0,0,0,1,3.8501475,0,0
3677,4,38,1,4,0,3,0,1,1,0,1,0,1,3.6375861,0,0
3740,4,28,3,1,0,1,0,1,2,0,1,0,0,3.3322046,1,0
5487,1,64,3,1,1,4,0,1,1,0,1,0,0,4.1588831,0,1
6893,2,62,1,1,1,4,0,1,1,0,1,0,1,4.1271343,0,1
6564,4,41,2,1,1,1,0,1,3,0,1,0,1,3.713572,1,0
6788,1,42,3,1,0,1,46050,1,2,0,1,0,0,3.7376697,1,0
6584,4,37,2,1,1,6,0,1,1,0,1,0,1,3.6109178,0,0
9360,3,29,1,1,1,1,55000,1,2,0,1,1,1,3.3672957,1,0
4573,3,27,4,1,1,3,0,1,3,0,1,0,0,3.2958369,0,0
3114,1,73,1,3,0,4,0,0,0,0,1,0,1,4.2904596,0,1
3096,1,68,1,3,0,4,0,1,1,0,1,0,1,4.2195077,0,1
3117,1,53,2,3,0,1,0,1,1,0,1,0,1,3.9702919,1,0
3107,4,49,2,1,1,1,0,1,4,0,1,1,1,3.8918202,1,0
2802,2,26,1,2,0,1,0,1,1,0,1,0,1,3.2580965,1,0
3665,4,24,1,1,0,1,65000,1,2,0,1,0,1,3.1780539,1,0
3127,2,54,2,1,1,1,9999999,1,3,0,1,1,1,3.9889841,1,0
2767,2,27,2,3,0,1,0,1,3,0,1,1,1,3.2958369,1,0
2852,3,62,1,4,1,4,0,1,2,0,1,0,1,4.1271343,0,1
2913,2,57,2,1,1,6,0,1,2,0,1,1,1,4.0430512,0,0
3157,5,55,1,1,1,5,0,1,4,0,1,0,1,4.0073333,0,0
3417,2,53,3,3,0,4,0,1,2,0,1,0,0,3.9702919,0,1
2971,1,39,2,4,1,1,0,0,0,0,1,0,1,3.6635616,1,0
3718,2,33,2,1,0,2,0,1,1,0,1,0,1,3.4965076,0,0
2877,3,39,3,1,0,7,0,1,1,0,1,0,0,3.6635616,0,0
2950,1,35,2,3,0,1,55000,1,1,0,1,0,1,3.5553482,1,0
5804,2,64,3,1,1,2,0,1,2,0,1,0,0,4.1588831,0,0
4020,2,61,3,1,1,4,0,1,2,0,1,0,0,4.1108737,0,1
3788,6,53,1,1,0,5,0,1,2,0,1,0,1,3.9702919,0,0
4644,1,60,5,3,0,5,0,0,0,0,1,0,0,4.0943446,0,0
7726,3,41,3,3,0,1,0,1,1,0,1,0,0,3.713572,1,0
5793,2,39,3,2,0,1,4500,1,1,0,1,0,0,3.6635616,1,0
8132,2,33,2,3,0,1,0,1,2,0,1,0,1,3.4965076,1,0
7860,2,30,3,3,0,1,0,1,1,0,1,0,0,3.4011974,1,0
3895,3,53,2,1,1,1,0,1,1,0,0,0,1,3.9702919,1,0
8366,1,23,1,3,0,1,0,1,1,0,0,0,1,3.1354942,1,0
7965,1,21,3,3,0,1,0,1,1,0,1,0,0,3.0445225,1,0
4331,5,60,1,1,1,1,0,1,3,0,1,0,1,4.0943446,1,0
3883,1,52,3,2,1,5,0,1,1,0,1,0,0,3.9512436,0,0
7520,2,47,3,1,0,1,0,1,2,0,1,0,0,3.8501475,1,0
7102,2,34,3,1,0,1,0,1,1,0,1,0,0,3.5263605,1,0
7685,3,27,1,4,1,1,0,1,2,0,1,1,1,3.2958369,1,0
3905,1,23,4,4,0,1,0,1,1,0,0,0,0,3.1354942,1,0
3780,4,46,3,4,1,1,0,1,4,0,1,0,0,3.8286414,1,0
3792,5,23,3,4,1,1,0,1,1,0,1,0,0,3.1354942,1,0
9026,4,49,3,4,1,1,0,1,4,0,1,1,0,3.8918202,1,0
747,2,59,2,1,0,4,0,1,1,0,1,0,1,4.0775375,0,1
1008,4,30,3,3,0,1,0,1,2,0,1,0,0,3.4011974,1,0
6612,1,46,1,1,1,1,0,1,1,1,0,0,1,3.8286414,1,0
6978,3,34,2,1,0,1,0,1,1,0,1,0,1,3.5263605,1,0
6949,2,26,3,3,0,1,0,1,1,0,1,0,0,3.2580965,1,0
9242,2,29,3,3,0,1,0,1,1,0,1,0,0,3.3672957,1,0
7350,2,64,1,1,1,5,0,1,1,0,1,0,1,4.1588831,0,0
3082,3,53,2,6,0,1,0,1,1,0,1,0,1,3.9702919,1,0
3195,1,37,5,7,0,3,0,1,1,0,1,0,0,3.6109178,0,0
2648,1,33,1,1,0,3,0,0,0,0,1,0,1,3.4965076,0,0
2571,1,31,1,3,0,1,0,0,0,0,1,0,1,3.4339871,1,0
3259,2,59,0,3,0,1,0,1,2,0,1,0,0,4.0775375,1,0
3503,2,74,4,1,1,4,0,1,3,0,1,0,0,4.3040652,0,1
177,2,43,3,3,0,5,0,1,1,0,1,0,0,3.7612002,0,0
598,2,26,3,1,1,3,0,0,0,0,1,0,0,3.2580965,0,0
904,2,60,3,1,1,2,0,1,2,0,0,0,0,4.0943446,0,0
488,1,62,2,2,1,4,0,1,1,0,1,0,1,4.1271343,0,1
652,2,58,3,1,1,1,75000,1,2,0,1,0,0,4.0604429,1,0
562,1,57,2,3,0,4,0,0,0,0,1,0,1,4.0430512,0,1
590,1,52,3,3,0,1,3000,1,1,0,1,0,0,3.9512436,1,0
694,2,31,2,3,0,3,0,1,2,0,1,0,1,3.4339871,0,0
661,6,54,2,4,1,1,0,1,3,0,1,0,1,3.9889841,1,0
581,2,27,3,3,0,1,0,1,1,0,1,0,0,3.2958369,1,0
3371,2,47,3,1,0,1,67000,1,2,0,1,0,0,3.8501475,1,0
3489,3,29,3,3,0,1,0,1,3,0,1,0,0,3.3672957,1,0
321,1,64,2,1,1,1,30000,1,1,0,1,0,1,4.1588831,1,0
33,4,55,4,1,1,4,0,1,2,0,1,0,0,4.0073333,0,1
786,3,36,3,1,1,1,0,1,1,0,1,0,0,3.583519,1,0
150,1,31,2,6,1,1,63000,1,1,0,1,0,1,3.4339871,1,0
3308,1,60,3,1,1,1,0,0,0,0,1,0,0,4.0943446,1,0
2931,1,55,3,2,0,6,0,0,0,0,0,0,0,4.0073333,0,0
2606,1,53,1,3,0,6,0,0,0,0,1,0,1,3.9702919,0,0
3037,2,38,3,2,0,1,0,1,1,0,0,0,0,3.6375861,1,0
2963,5,31,3,3,0,1,0,1,2,0,1,0,0,3.4339871,1,0
2640,4,29,2,3,0,3,0,1,1,0,1,0,1,3.3672957,0,0
2592,4,27,3,3,0,3,0,0,0,0,0,0,0,3.2958369,0,0
3150,3,35,3,3,0,3,0,0,0,0,1,0,0,3.5553482,0,0
3328,3,25,1,1,0,3,0,0,0,0,0,0,1,3.2188759,0,0
3076,6,44,1,1,0,3,0,0,0,0,0,0,1,3.7841897,0,0
8404,3,58,2,1,1,4,0,1,2,0,1,0,1,4.0604429,0,1
8223,2,57,1,1,1,4,0,1,1,0,1,0,1,4.0430512,0,1
8158,4,51,1,1,1,1,0,1,2,0,1,1,1,3.9318256,1,0
9193,3,25,3,1,0,1,0,1,1,0,1,0,0,3.2188759,1,0
8031,3,27,2,3,0,1,0,1,1,0,1,0,1,3.2958369,1,0
3770,6,35,3,1,0,6,0,1,1,0,1,0,0,3.5553482,0,0
1518,2,46,3,3,0,1,57000,1,2,0,1,1,0,3.8286414,1,0
2017,3,26,3,1,1,1,0,1,3,0,1,0,0,3.2580965,1,0
1758,1,25,2,1,0,1,0,1,1,0,1,0,1,3.2188759,1,0
1396,3,33,3,1,0,1,0,1,1,0,1,0,0,3.4965076,1,0
2391,2,49,3,1,1,1,0,1,3,1,1,1,0,3.8918202,1,0
1598,2,53,2,1,1,1,0,1,2,0,1,1,1,3.9702919,1,0
1486,1,29,2,3,0,1,0,0,0,0,0,0,1,3.3672957,1,0
1985,3,52,2,1,1,1,0,1,2,1,1,0,1,3.9512436,1,0
1600,2,27,2,1,1,1,0,1,2,0,1,1,1,3.2958369,1,0
4117,2,67,2,1,1,4,0,0,0,0,1,0,1,4.2046928,0,1
7649,1,64,3,1,1,1,0,1,2,0,1,0,0,4.1588831,1,0
4087,2,61,3,2,0,3,0,1,1,0,1,0,0,4.1108737,0,0
4146,1,52,1,1,0,5,0,1,1,0,1,0,1,3.9512436,0,0
4184,1,51,3,3,0,1,0,0,0,0,1,0,0,3.9318256,1,0
8871,1,40,3,3,0,1,400,1,4,1,1,0,0,3.6888795,1,0
4125,1,32,4,1,0,1,0,0,0,0,0,0,0,3.4657359,1,0
6181,5,31,2,1,0,3,0,0,0,0,0,0,1,3.4339871,0,0
4428,1,25,3,3,0,3,0,0,0,0,0,0,0,3.2188759,0,0
4483,6,25,3,1,0,1,0,1,1,0,0,0,0,3.2188759,1,0
8796,4,30,4,3,0,1,0,0,0,0,1,0,0,3.4011974,1,0
4153,2,58,1,2,0,5,0,1,1,0,1,0,1,4.0604429,0,0
4372,2,50,2,1,1,1,0,1,1,0,1,1,1,3.9120231,1,0
4490,1,44,2,3,0,1,0,1,1,0,1,0,1,3.7841897,1,0
5296,4,29,3,1,0,1,0,1,2,0,1,0,0,3.3672957,1,0
8234,1,25,2,1,0,1,0,1,1,0,0,0,1,3.2188759,1,0
7174,7,31,2,1,0,1,0,1,1,0,1,0,1,3.4339871,1,0
6635,3,23,3,3,0,1,2500,1,1,0,1,0,0,3.1354942,1,0
4249,3,45,1,1,1,1,0,1,2,0,1,0,1,3.8066626,1,0
4179,1,53,3,1,0,5,0,0,0,0,1,0,0,3.9702919,0,0
9013,3,46,2,1,0,1,0,1,2,0,1,0,1,3.8286414,1,0
7720,3,31,3,3,0,1,0,1,2,0,0,0,0,3.4339871,1,0
7380,2,29,3,3,0,3,0,0,0,0,0,0,0,3.3672957,0,0
7934,1,27,2,2,0,1,0,0,0,0,0,0,1,3.2958369,1,0
7625,6,30,8,3,0,1,80000,1,1,0,1,0,0,3.4011974,1,0
6334,2,26,3,2,0,3,0,0,0,0,0,0,0,3.2580965,0,0
7801,2,25,4,3,0,1,0,0,0,0,1,0,0,3.2188759,1,0
7392,3,54,2,1,0,5,0,1,2,0,1,0,1,3.9889841,0,0
1873,2,62,2,1,1,4,0,0,0,0,1,0,1,4.1271343,0,1
2380,3,44,5,1,0,3,0,0,0,0,1,0,0,3.7841897,0,0
2027,3,40,2,1,0,1,0,0,0,0,1,0,1,3.6888795,1,0
1701,1,21,3,2,0,1,0,0,0,0,0,0,0,3.0445225,1,0
5252,2,38,3,3,0,1,0,1,1,0,1,0,0,3.6375861,1,0
